normalized_key,level,hazard_type,area_ratio,rank_avg,rank_max,source,acquired_on
埼玉県川越市大手町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市大袋,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市大袋新田,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市天沼新田,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市安比奈新田,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市宮下町,town,flood,0.0389,0.0604,3.0,mlit_a31-22,2026-09-05
埼玉県川越市宮元町,town,flood,0.9545,1.6802,3.0,mlit_a31-22,2026-09-05
埼玉県川越市富士見町,town,flood,0.0037,0.0072,2.0,mlit_a31-22,2026-09-05
埼玉県川越市寺井,town,flood,1.0,2.2654,3.0,mlit_a31-22,2026-09-05
埼玉県川越市寺尾,town,flood,0.5384,1.5222,4.0,mlit_a31-22,2026-09-05
埼玉県川越市寺山,town,flood,0.6835,1.3723,4.0,mlit_a31-22,2026-09-05
埼玉県川越市寿町,town,flood,0.0641,0.0677,2.0,mlit_a31-22,2026-09-05
埼玉県川越市小が谷,town,flood,0.823,1.5926,3.0,mlit_a31-22,2026-09-05
埼玉県川越市小中居,town,flood,1.0,2.8617,4.0,mlit_a31-22,2026-09-05
埼玉県川越市小仙波,town,flood,0.9896,2.1897,4.0,mlit_a31-22,2026-09-05
埼玉県川越市小仙波町,town,flood,0.2642,0.5181,4.0,mlit_a31-22,2026-09-05
埼玉県川越市小堤,town,flood,0.1735,0.41,4.0,mlit_a31-22,2026-09-05
埼玉県川越市小室,town,flood,0.9941,1.9322,3.0,mlit_a31-22,2026-09-05
埼玉県川越市山城,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市山田,town,flood,0.9686,1.8945,4.0,mlit_a31-22,2026-09-05
埼玉県川越市岸町,town,flood,0.538,1.2035,4.0,mlit_a31-22,2026-09-05
埼玉県川越市川鶴,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市平塚,town,flood,0.9146,2.5983,4.0,mlit_a31-22,2026-09-05
埼玉県川越市平塚新田,town,flood,0.0857,0.2669,4.0,mlit_a31-22,2026-09-05
埼玉県川越市幸町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市広栄町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市広谷新町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市府川,town,flood,0.7759,1.7389,4.0,mlit_a31-22,2026-09-05
埼玉県川越市御成町,town,flood,0.9801,1.8742,2.0,mlit_a31-22,2026-09-05
埼玉県川越市志多町,town,flood,0.4956,0.878,3.0,mlit_a31-22,2026-09-05
埼玉県川越市扇河岸,town,flood,0.915,2.6924,3.0,mlit_a31-22,2026-09-05
埼玉県川越市新宿町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市新富町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市日東町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市旭町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市月吉町,town,flood,0.9882,1.9938,3.0,mlit_a31-22,2026-09-05
埼玉県川越市木野目,town,flood,1.0,3.1841,4.0,mlit_a31-22,2026-09-05
埼玉県川越市末広町,town,flood,0.1592,0.339,3.0,mlit_a31-22,2026-09-05
埼玉県川越市東本宿,town,flood,0.0969,0.2205,4.0,mlit_a31-22,2026-09-05
埼玉県川越市東田町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市松江町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市松郷,town,flood,0.9994,2.3241,4.0,mlit_a31-22,2026-09-05
埼玉県川越市氷川町,town,flood,0.919,1.5781,3.0,mlit_a31-22,2026-09-05
埼玉県川越市池辺,town,flood,0.3943,0.7101,3.0,mlit_a31-22,2026-09-05
埼玉県川越市泉町,town,flood,1.0,2.4793,4.0,mlit_a31-22,2026-09-05
埼玉県川越市清水町,town,flood,0.1866,0.2532,2.0,mlit_a31-22,2026-09-05
埼玉県川越市渋井,town,flood,0.9999,3.4937,4.0,mlit_a31-22,2026-09-05
埼玉県川越市熊野町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市田町,town,flood,0.073,0.1714,3.0,mlit_a31-22,2026-09-05
埼玉県川越市的場,town,flood,0.253,0.4816,4.0,mlit_a31-22,2026-09-05
埼玉県川越市的場北,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市的場新町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市石原町,town,flood,0.9974,1.9123,3.0,mlit_a31-22,2026-09-05
埼玉県川越市石田,town,flood,0.9695,1.7416,2.0,mlit_a31-22,2026-09-05
埼玉県川越市石田本郷,town,flood,0.9986,2.0348,4.0,mlit_a31-22,2026-09-05
埼玉県川越市砂,town,flood,0.8179,2.0123,4.0,mlit_a31-22,2026-09-05
埼玉県川越市砂久保,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市砂新田,town,flood,0.0149,0.0207,3.0,mlit_a31-22,2026-09-05
埼玉県川越市神明町,town,flood,0.9922,1.8124,3.0,mlit_a31-22,2026-09-05
埼玉県川越市福田,town,flood,0.6203,1.3759,4.0,mlit_a31-22,2026-09-05
埼玉県川越市稲荷町,town,flood,0.3933,0.6512,2.0,mlit_a31-22,2026-09-05
埼玉県川越市竹野,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市笠幡,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市脇田新町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市脇田本町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市脇田町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市芳野台,town,flood,0.885,2.11,4.0,mlit_a31-22,2026-09-05
埼玉県川越市菅原町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市菅間,town,flood,0.8591,1.9818,4.0,mlit_a31-22,2026-09-05
埼玉県川越市萱沼,town,flood,1.0,3.3619,4.0,mlit_a31-22,2026-09-05
埼玉県川越市藤倉,town,flood,0.0745,0.0761,2.0,mlit_a31-22,2026-09-05
埼玉県川越市藤原町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市藤木町,town,flood,1.0,3.0402,4.0,mlit_a31-22,2026-09-05
埼玉県川越市藤間,town,flood,0.0617,0.1197,2.0,mlit_a31-22,2026-09-05
埼玉県川越市西小仙波町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市諏訪町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市谷中,town,flood,1.0,2.0008,3.0,mlit_a31-22,2026-09-05
埼玉県川越市豊田本,town,flood,0.4524,0.7165,2.0,mlit_a31-22,2026-09-05
埼玉県川越市豊田町,town,flood,0.0815,0.0948,2.0,mlit_a31-22,2026-09-05
埼玉県川越市通町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市連雀町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市郭町,town,flood,0.0489,0.0906,3.0,mlit_a31-22,2026-09-05
埼玉県川越市野田,town,flood,0.9324,1.8724,3.0,mlit_a31-22,2026-09-05
埼玉県川越市野田町,town,flood,0.1635,0.2596,3.0,mlit_a31-22,2026-09-05
埼玉県川越市霞が関北,town,flood,0.033,0.042,2.0,mlit_a31-22,2026-09-05
埼玉県川越市霞が関東,town,flood,0.675,1.3776,3.0,mlit_a31-22,2026-09-05
埼玉県川越市高島,town,flood,1.0,2.9357,4.0,mlit_a31-22,2026-09-05
埼玉県川越市鯨井,town,flood,0.7587,1.7516,4.0,mlit_a31-22,2026-09-05
埼玉県川越市鯨井新田,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県川越市鴨田,town,flood,0.999,2.1171,4.0,mlit_a31-22,2026-09-05
埼玉県川越市鹿飼,town,flood,0.9804,1.978,3.0,mlit_a31-22,2026-09-05
埼玉県幸手市上吉羽,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市上宇和田,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市上高野,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市下吉羽,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市下宇和田,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市下川崎,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市中,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市中島,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市中川崎,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市中野,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市内国府間,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市円藤内,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市北,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市千塚,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市南,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市吉野,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市外国府間,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市天神島,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市平野,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市平須賀,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市幸手,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市惣新田,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市戸島,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市木立,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市東,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市松石,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市栄,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市槇野地,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市権現堂,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市神扇,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市神明内,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市細野,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市緑台,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市花島,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市西,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市西関宿,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市長間,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市香日向,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県幸手市高須賀,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県志木市上宗岡,town,flood,0.9991,3.8845,5.0,mlit_a31-22,2026-09-05
埼玉県志木市下宗岡,town,flood,1.0,3.8218,5.0,mlit_a31-22,2026-09-05
埼玉県志木市中宗岡,town,flood,0.9997,3.8901,5.0,mlit_a31-22,2026-09-05
埼玉県志木市宗岡,town,flood,0.0478,0.0927,2.0,mlit_a31-22,2026-09-05
埼玉県志木市幸町,town,flood,0.1523,0.3948,3.0,mlit_a31-22,2026-09-05
埼玉県志木市本町,town,flood,0.1028,0.338,5.0,mlit_a31-22,2026-09-05
埼玉県志木市柏町,town,flood,0.6116,1.9385,5.0,mlit_a31-22,2026-09-05
埼玉県志木市館,town,flood,0.9992,2.9422,4.0,mlit_a31-22,2026-09-05
埼玉県戸田市上戸田,town,flood,1.0,2.8861,4.0,mlit_a31-22,2026-09-05
埼玉県戸田市下前,town,flood,1.0,3.0009,4.0,mlit_a31-22,2026-09-05
埼玉県戸田市下戸田,town,flood,1.0,2.7561,3.0,mlit_a31-22,2026-09-05
埼玉県戸田市下笹目,town,flood,1.0,2.0916,3.0,mlit_a31-22,2026-09-05
埼玉県戸田市中町,town,flood,1.0,2.9838,4.0,mlit_a31-22,2026-09-05
埼玉県戸田市南町,town,flood,1.0,3.0302,4.0,mlit_a31-22,2026-09-05
埼玉県戸田市喜沢,town,flood,1.0,2.9757,4.0,mlit_a31-22,2026-09-05
埼玉県戸田市喜沢南,town,flood,1.0,3.0374,4.0,mlit_a31-22,2026-09-05
埼玉県戸田市堤外地,town,flood,0.1342,0.3461,5.0,mlit_a31-22,2026-09-05
埼玉県戸田市川岸,town,flood,1.0,3.1415,5.0,mlit_a31-22,2026-09-05
埼玉県戸田市戸田公園,town,flood,0.9655,3.5572,5.0,mlit_a31-22,2026-09-05
埼玉県戸田市新曽南,town,flood,1.0,3.0317,4.0,mlit_a31-22,2026-09-05
"埼玉県戸田市新曽小玉,柳原",town,flood,1.0,2.8544,4.0,mlit_a31-22,2026-09-05
埼玉県戸田市新曽稲荷,town,flood,1.0,2.6354,3.0,mlit_a31-22,2026-09-05
埼玉県戸田市新曽芦原,town,flood,1.0,2.6517,4.0,mlit_a31-22,2026-09-05
埼玉県戸田市早瀬,town,flood,0.9998,3.0615,5.0,mlit_a31-22,2026-09-05
埼玉県戸田市本町,town,flood,1.0,3.0158,4.0,mlit_a31-22,2026-09-05
埼玉県戸田市氷川町,town,flood,1.0,3.011,4.0,mlit_a31-22,2026-09-05
埼玉県戸田市笹目,town,flood,0.9983,2.6862,5.0,mlit_a31-22,2026-09-05
埼玉県戸田市笹目北町,town,flood,1.0,2.1081,3.0,mlit_a31-22,2026-09-05
埼玉県戸田市笹目南町,town,flood,1.0,3.0018,4.0,mlit_a31-22,2026-09-05
埼玉県戸田市美女木,town,flood,1.0,2.1463,4.0,mlit_a31-22,2026-09-05
埼玉県戸田市美女木東,town,flood,0.9632,1.9506,4.0,mlit_a31-22,2026-09-05
埼玉県所沢市くすのき台,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市けやき台,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市こぶし町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市三が島,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市上安松,town,flood,0.0102,0.0172,3.0,mlit_a31-22,2026-09-05
埼玉県所沢市上山口,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市上新井,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市下安松,town,flood,0.0031,0.0051,2.0,mlit_a31-22,2026-09-05
埼玉県所沢市下富,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市下新井,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市並木,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市中富,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市中富南,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市中新井,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市久米,town,flood,0.001,0.002,3.0,mlit_a31-22,2026-09-05
埼玉県所沢市亀が谷,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市元町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市勝楽寺,town,flood,0.0002,0.0002,2.0,mlit_a31-22,2026-09-05
埼玉県所沢市北中,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市北原町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市北岩岡,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市北所沢町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市北有楽町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市北秋津,town,flood,0.0073,0.0109,3.0,mlit_a31-22,2026-09-05
埼玉県所沢市北野,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市北野南,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市北野新町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市南住吉,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市南永井,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市向陽町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市和が原,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市喜多町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市坂之下,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市城,town,flood,0.0163,0.0372,3.0,mlit_a31-22,2026-09-05
埼玉県所沢市堀之内,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市宮本町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市寿町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市小手指元町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市小手指南,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市小手指台,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市小手指町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市山口,town,flood,0.001,0.001,1.0,mlit_a31-22,2026-09-05
埼玉県所沢市岩岡町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市弥生町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市御幸町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市所沢新町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市新郷,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市日吉町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市日比田,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市旭町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市星の宮,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市有楽町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市本郷,town,flood,0.0191,0.0369,2.0,mlit_a31-22,2026-09-05
埼玉県所沢市東住吉,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市東所沢,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市東所沢和田,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市東新井町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市東狭山が丘,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市東町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市松が丘,town,flood,0.0238,0.0274,3.0,mlit_a31-22,2026-09-05
埼玉県所沢市松葉町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市松郷,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市林,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市榎町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市泉町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市牛沼,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市狭山が丘,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市神米金,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市糀谷,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市緑町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市美原町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市花園,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市若松町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市若狭,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市荒幡,town,flood,0.0023,0.0024,2.0,mlit_a31-22,2026-09-05
埼玉県所沢市西住吉,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市西所沢,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市西新井町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市西狭山が丘,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市金山町,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県所沢市青葉台,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県新座市あたご,town,flood,0.0317,0.0365,4.0,mlit_a31-22,2026-09-05
埼玉県新座市中野,town,flood,0.0253,0.0361,2.0,mlit_a31-22,2026-09-05
埼玉県新座市北野,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県新座市堀ノ内,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県新座市大和田,town,flood,0.0455,0.0727,2.0,mlit_a31-22,2026-09-05
埼玉県新座市新堀,town,flood,0.0837,0.0847,2.0,mlit_a31-22,2026-09-05
埼玉県新座市新塚,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県新座市新座,town,flood,0.7918,1.571,4.0,mlit_a31-22,2026-09-05
埼玉県新座市本多,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県新座市東,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県新座市東北,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県新座市栄,town,flood,0.0,0.0,1.0,mlit_a31-22,2026-09-05
埼玉県新座市栗原,town,flood,0.0068,0.0089,3.0,mlit_a31-22,2026-09-05
埼玉県新座市池田,town,flood,0.0003,0.0003,1.0,mlit_a31-22,2026-09-05
埼玉県新座市片山,town,flood,0.0007,0.0007,2.0,mlit_a31-22,2026-09-05
埼玉県新座市畑中,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県新座市石神,town,flood,0.0157,0.0224,3.0,mlit_a31-22,2026-09-05
埼玉県新座市菅沢,town,flood,0.0059,0.0116,4.0,mlit_a31-22,2026-09-05
埼玉県新座市西堀,town,flood,0.0241,0.0262,2.0,mlit_a31-22,2026-09-05
埼玉県新座市道場,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県新座市野寺,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県新座市野火止,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県新座市馬場,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市上鹿山,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市下大谷沢,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市下高萩新田,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市下鹿山,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市中沢,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市中鹿山,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市久保,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市北平沢,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市南平沢,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市原宿,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市台,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市四本木,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市大谷沢,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市女影,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市女影新田,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市山根,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市新堀,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市新堀新田,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市旭が丘,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市栗坪,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市梅原,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市森戸新田,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市楡木,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市横手,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市武蔵台,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市清流,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市猿田,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市猿田上ノ台,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市田木,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市田波目,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市野々宮,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
埼玉県日高市馬引沢,town,flood,0.0,0.0,0.0,mlit_a31-22,2026-09-05
